id,word,translation,language,status,created_at,updated_at
25050,плыть,"1) (самому) yaldamaq
мальчик плывёт к берегу - oğlan yalığa taba yalday
2) (на чём-то) barmaq, kelmek (приплыть), ketmek (уплыть)
приплыть на корабле - geminen kelmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25051,плюнуть,tükürmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25052,плюрализм,plüralizm,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25053,плюс,plüs,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25054,плюсна,ayaq tarağı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25055,плюшевый,plüş°,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25056,плющ,çırmavuq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25057,пляж,plâj,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25058,плясать,oynamaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25059,пляска,oyun,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25060,пневмония,pnevmoniya,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25061,по,"1) (на вопрос где?) -dan, -den, -tan, -ten; boyu
идти по улице - soqaq boyu yürmek, soqaqtan yürmek
2) (посредством) -dan, -den, -tan, -ten; -nen; ile
по радио - radiodan
3) (согласно) -ğa, -ge, -qa, -ke köre; üzerine; -ca, -ce
по плану - planğa köre
по моему мнению - menim fikrimce
4) (в сочетании с числительными) -ar, -er, -şar, -şer
по два - ekişer
по трое - üçer-üçer
5) -ğa, -ge, -qa, -ke qadar; -ğace, -gece, -qace, -kece
по локоть - tirsegine qadar
по май следующего года - kelecek mayısqa qadar
6) (вследствие) -dan, -den, -tan, -ten sebep; -ğanı, -geni, -qanı, keni içün
он не пришёл на занятия по болезни - o derslerge hastalığından sebep kelmedi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25062,по-видимому,"ğaliba, öyle körüne ki, olsa kerek
по-видимому, он пришёл - o kelgen olsa kerek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25063,по-крымскотатарски,qırımtatarca,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25064,по-моему,"1) (по-моему мнению) menimce, fikrimce, maña köre, maña qalsa
2) (по моему желанию) istegenim kibi, men nasıl istesem",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25065,по-настоящему,"kerçekten (de), aqiqaten, aqiqattan (da)
он по-настоящему тебя любит - o seni aqiqattan da seve
это не розыгрыш, он по-настоящему хочет жениться - bu şaqa degil, o kerçekten de evlenmege istey",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25066,по-нашему,"1) (по нашему мнению) bizimce, bizim fikrimizce, bizge köre, bizge qalsa
2) (по нашему желанию) istegenimiz kibi
3) (как у нас) bizim kibi, bizdeki kibi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25067,по-прежнему,"evelki kibi, eskisi kibi; er vaqıt olğanı kibi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25068,по-русски,rusça,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25069,по-своему,"özcesine, özüne köre
он всё равно сделает по-своему - o kene degenini yapacaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25070,по-татарски,tatarca,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25071,по-твоему,"1) (по твоему мнению) seniñce, saña köre
2) (по твоему желанию) istegeniñ kibi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25072,по-французски,"frenkçe, fransızca",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25073,побег,"1) (бегство) qaçuv, qaçma
2) (побег растения) fışqın, filis
пускать побеги - fışqın atmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25074,победа,"ğalebe, yeñiş, zafer
одержать победу - ğalebe qazanmaq
день победы - ğalebe künü",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25075,победитель,"ğalip, yeñgen, muzafer",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25076,победить,"yeñmek (кого-то), ğalebe qazanmaq (одержать победу)
победить врага - duşmannı yeñmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25077,победный,"ğalebe°, ğalip°, zafer°, fethiy",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25078,победоносный,"muzaffer; zafer qazanğan, fethiy",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25079,побеждать,см. победить,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25080,побеждённый,"mağlüp
оказаться побежденным - mağlübiyetke oğramaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25081,побережье,"1) yalı boyu
2) (берег) yalı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25082,поблагодарить,teşekkür bildirmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25083,поблизости,"yaqında, yaqın yerde
поблизости от дома - evniñ yaqınında, evge yaqın (bir yerde)
тут где-нибудь поблизости есть телефон? - bu yerlerde bir telefon barmı aceba?",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25084,побороть,"(преодолеть, победить) yeñmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25085,побратим,"1) qardaş kibi, ağa kibi, ağa-qardaş kibi
они побратимы - olar ağa-qardaş kibi
2) (перен.) qardaş
города-побратимы - qardaş şeerler",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25086,побрить,tıraş etmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25087,побриться,tıraş olmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25088,побудить,"1) teşviq etmek
побудить работать активнее - daa faal çalışmağa teşviq etmek
2) (разбудить) uyatmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25089,побуждать,см. побудить,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25090,побуждение,"1) (намерение) niyet
из добрых побуждений - yahşı niyetnen
2) (желание) istek, arzu
3) (чувство) duyğu
патриотические побуждения - vatanperver duyğuları
4) (к чему либо) teşviq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25091,побывать,"olmaq, bulunmaq, barıp kelmek (сходить, съездить)
летом мы побывали в Крыму - yazda biz Qırımğa barıp keldik",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25092,повадиться,adet etmek; tatınmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25093,повалить,yıqmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25094,повар,aşçı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25095,поварёшка,"çomuç, kepçe",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25096,повариха,aşçı (qadın),R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25097,поведение,"areket, areket tarzı, tabiat (характер)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25098,повеление,"emir, buyruq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25099,повелитель,"ükümdar (правитель), buyurıcı (распорядитель, отдающий указания)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25100,повелительный,"emir°
повелительное наклонение грам. - emir meyili",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25101,поверить,"inanmaq, işanmaq (довериться)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25102,повернуть,"1) çevirmek, burmaq, aylandırmaq
повернуть ключ в замке - kilitte anahtarnı çevirmek
2) (изменить направление) burulmaq, aylanmaq
повернуть направо - oñğa burulmaq (burmaq)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25103,повернуться,"çevirilmek, burulmaq, aylanmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25104,поверхностно,üstün-üstün,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25105,поверхностный,"1) üst°
поверхностный слой почвы - topraqnıñ üst qatı
2) (перен.) sathiy
поверхностные знания - sathiy bilgi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25106,поверхность,"üst, yüz
на поверхности воды - suvnıñ üstünde",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25107,повесить,"1) asmaq, ilmek
2) (казнить) asmaq, asıp öldürmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25108,повествование,"1) (действие) aytıp berme, ikâye (tarif) etme, añlatma
2) (рассказ) ikâye",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25109,повествовательный,"ikâye°
повествовательное предложение - ikâye cümlesi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25110,повести,alıp ketmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25111,повестка,"1) (в суд, в военкомат и т.д.) celpname
2) повестка дня - kün mevzusı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25112,повесть,povest,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25113,повешенный,asılı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25114,повеять,esip başlamaq; esmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25115,повзрослеть,"büyümek, yetişmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25116,повидло,povidlo,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25117,повилика,küsküt,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25118,повинность,mecburiyet,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25119,повиноваться,"boysunmaq, tabi olmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25120,повиновение,"boysunuv, boysunma, tabi oluv, tabi olma",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25121,повлиять,tesir etmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25122,повод,"1) (причина) sebep
по этому поводу - bu sebepten, bu munasebet ile
2) (надуманная причина, отговорка) manaçıq, sebep
он ищет повод, чтобы этого не делать - bunı yapmamaq içün manaçıq qıdıra
3) (поводья) tizgin
накинуть повод - tizginini keçirmek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25123,поводок,tizgin,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25124,повозка,"araba, macara",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25125,Поволжье,Edil boyu,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25126,поворачивать,см. повернуть,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25127,поворачиваться,см. повернуться,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25128,поворот,"1) (действие) burma, burulma, çevirme, aylanma
2) (место) burulış
на повороте дороги - yolnıñ burulışında
3) (перен. изменение) deñişme, deñişiklik
поворот дела - işniñ deñişmesi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25129,повредить,"1) (причинить вред) bozmaq
2) (причинить вред здоровью) bozmaq; saqatlamaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25130,повредиться,"1) (испортиться) bozulmaq
2) (причинить себе вред) saqatlanmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25131,повреждать,"1) (причинить вред) bozmaq
2) (причинить вред здоровью) bozmaq; saqatlamaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25132,повреждаться,"1) (испортиться) bozulmaq
2) (причинить себе вред) saqatlanmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25133,повреждение,"1) (от слова повредить) bozma
2) (от слова повредиться) bozulma
3) (поломка) bozma; bozulma
4) (телесное) saqat",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25134,повреждённый,"1) bozuq
2) (пораненный) saqat",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25135,повседневно,künde,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25136,повседневный,kündelik,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25137,повсюду,er yerde,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25138,повтор,tekrar,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25139,повторение,"1) (от слова повторять) tekrar, tekrarlav, tekrarlama, tekrar etüv, tekrar etme
повторение урока - dersni tekrarlav
2) (от слова повторяться) tekrar, tekrarlanuv, tekrarlanma, tekrar etilüv, tekrar etilme",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25140,повторить,"tekrarlamaq, tekrar etmek
повторить вопрос - sualni tekrarlamaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25141,повторять,см. повторить,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25142,повысить,yükseltmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25143,повыситься,yükselmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25144,повышать,yükseltmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25145,повышаться,yükselmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25146,повышение,"1) (от слова повыситься) yükseliş, yükselüv, yükselme
2) (от слова повысить) yükseltüv, yükseltme",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25147,повышенный,"1) yükselgen, köterilgen
2) (слегка выше) biraz yüksek, yüksekçe
повышенная температура - araret biraz yüksek
говорить повышенным тоном - yüksek edanen aytmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25148,повязка,sarğı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25149,погасить,"1) (потушить) söndürmek
2) (перен. оплатить) ödemek, parasını bermek",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25150,погаснуть,sönmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25151,погибать,см. погибнуть,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25152,погибель,"elâk, telef",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25153,погибнуть,"elâk (telef, mahv) olmaq, ölmek, yoq olmaq (пропасть, исчезнуть)",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25154,погладить,"1) (утюгом) ütülemek
2) (пригладить, приласкать) sıypamaq, ufalamaq; ohşamaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25155,поглотить,yutmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25156,поглощать,yutmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25157,поглощение,"yutuv, yutma",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25158,поговорка,"aytım, atalar sözü",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25159,погода,"ava
погода портится - ava bozula",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25160,погодный,"ava°
погодные условия - ava şaraiti",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25161,погон,pogon,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25162,погонщик,"aydayıcı
погонщик коров - sığır baqqan adam, sığır aydayıcısı",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25163,погонять,"aydamaq, aydaştırmaq",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25164,пограничник,sıñırcı,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25165,пограничный,"sıñır°, sıñırdaki (расположенный на границе)
пограничный столб - sıñır diregi",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25166,погреб,"mağaz, yertöle, uru",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25167,погребать,(хоронить) cıymaq; defin etmek,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25168,погребение,"1) (похороны) cenaze, defin
2) (могила) mezar, qabir",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25169,погружать,batırmaq; daldırmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25170,погрузить,batırmaq; daldırmaq,R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
25171,погрузка,"yüklev, yükleme
погрузка товара в вагоны - malnı vagonlarğa yüklev",R,1,2016-07-30 21:53:00,2016-07-30 21:53:00
